TellingSubsequence,WordContainingIt,ProperJudgementForWord
NONE,ke ta kI ta,okay
NONE,ke ta kI ta,okay
NONE,ke ta kI ta,okay
NONE,ke ta kI ta,okay
NONE,ke ta kI ta,okay
NONE,ti ta pa,okay
NONE,ti ta pa,okay
NONE,ti ta pa,okay
NONE,ti ta pa,okay
NONE,ti ta pa,okay
NONE,ti ta pa,okay
NONE,ti ta pa,okay
NONE,ti ta pa,okay
NONE,tE kI pE kI,okay
NONE,tE kI pE kI,okay
NONE,tE kI pE kI,okay
NONE,tE kI pE kI,okay
NONE,tE kI pE kI,okay
NONE,tE kI pE kI,okay
NONE,tE kI pE kI,okay
NONE,tE kI pE kI,okay
NONE,pe ke te pe pe te ta pI pa,okay
NONE,pe ke te pe pe te ta pI pa,okay
eaI,pe ke te pe pe te ta pI pa,bad
NONE,pe ke te pe pe te ta pI pa,okay
NONE,pe ke te pe pe te ta pI pa,okay
NONE,pe ke te pe pe te ta pI pa,okay
NONE,pe ke te pe pe te ta pI pa,okay
NONE,pe ke te pe pe te ta pI pa,okay
NONE,tI tI tE pI pE pa pI,okay
NONE,tI tI tE pI pE pa pI,okay
NONE,tI tI tE pI pE pa pI,okay
NONE,tI tI tE pI pE pa pI,okay
NONE,tI tI tE pI pE pa pI,okay
NONE,tI tI tE pI pE pa pI,okay
NONE,tI tI tE pI pE pa pI,okay
NONE,tI tI tE pI pE pa pI,okay
NONE,pI ka ka,okay
NONE,pI ka ka,okay
NONE,pI ka ka,okay
NONE,pI ka ka,okay
NONE,pI ka ka,okay
NONE,pI ka ka,okay
NONE,pI ka ka,okay
NONE,pI ka ka,okay
NONE,ti ka ka pe ki,okay
NONE,ti ka ka pe ki,okay
NONE,ti ka ka pe ki,okay
NONE,ti ka ka pe ki,okay
NONE,ti ka ka pe ki,okay
NONE,ti ka ka pe ki,okay
NONE,ti ka ka pe ki,okay
NONE,ti ka ka pe ki,okay
NONE,pE pa ti,okay
NONE,pE pa ti,okay
NONE,pE pa ti,okay
NONE,pE pa ti,okay
NONE,pE pa ti,okay
NONE,pE pa ti,okay
Eai,pE pa ti,bad
NONE,pE pa ti,okay
NONE,te ta ta ta,okay
NONE,te ta ta ta,okay
NONE,te ta ta ta,okay
NONE,te ta ta ta,okay
NONE,te ta ta ta,okay
NONE,te ta ta ta,okay
NONE,te ta ta ta,okay
NONE,te ta ta ta,okay
NONE,tE ta ti te,okay
NONE,tE ta ti te,okay
NONE,tE ta ti te,okay
NONE,tE ta ti te,okay
NONE,tE ta ti te,okay
NONE,tE ta ti te,okay
Eai,tE ta ti te,bad
NONE,tE ta ti te,okay
NONE,pa pa tI,okay
NONE,pa pa tI,okay
NONE,pa pa tI,okay
NONE,pa pa tI,okay
NONE,pa pa tI,okay
NONE,pa pa tI,okay
NONE,pa pa tI,okay
NONE,pa pa tI,okay
NONE,kE pa tE tE,okay
NONE,kE pa tE tE,okay
NONE,kE pa tE tE,okay
NONE,kE pa tE tE,okay
NONE,kE pa tE tE,okay
NONE,kE pa tE tE,okay
NONE,kE pa tE tE,okay
NONE,kE pa tE tE,okay
NONE,pI pa tI,okay
NONE,pI pa tI,okay
NONE,pI pa tI,okay
NONE,pI pa tI,okay
NONE,pI pa tI,okay
NONE,pI pa tI,okay
NONE,pI pa tI,okay
NONE,pI pa tI,okay
NONE,ti ke ta te,okay
NONE,ti ke ta te,okay
NONE,ti ke ta te,okay
NONE,ti ke ta te,okay
NONE,ti ke ta te,okay
NONE,ti ke ta te,okay
NONE,ti ke ta te,okay
NONE,ti ke ta te,okay
NONE,pI pI pI kE,okay
NONE,pI pI pI kE,okay
NONE,pI pI pI kE,okay
NONE,pI pI pI kE,okay
NONE,pI pI pI kE,okay
NONE,pI pI pI kE,okay
NONE,pI pI pI kE,okay
NONE,pI pI pI kE,okay
NONE,pe pe ki ka,okay
NONE,pe pe ki ka,okay
NONE,pe pe ki ka,okay
NONE,pe pe ki ka,okay
NONE,pe pe ki ka,okay
NONE,pe pe ki ka,okay
NONE,pe pe ki ka,okay
NONE,pe pe ki ka,okay
NONE,tE kI pI kE,okay
NONE,tE kI pI kE,okay
NONE,tE kI pI kE,okay
NONE,tE kI pI kE,okay
NONE,tE kI pI kE,okay
NONE,tE kI pI kE,okay
NONE,tE kI pI kE,okay
NONE,tE kI pI kE,okay
NONE,pE tI ka ti,okay
NONE,pE tI ka ti,okay
NONE,pE tI ka ti,okay
NONE,pE tI ka ti,okay
Iai,pE tI ka ti,bad
NONE,pE tI ka ti,okay
NONE,pE tI ka ti,okay
NONE,pE tI ka ti,okay
NONE,pi ka pa te,okay
NONE,pi ka pa te,okay
NONE,pi ka pa te,okay
NONE,pi ka pa te,okay
NONE,pi ka pa te,okay
NONE,pi ka pa te,okay
NONE,pi ka pa te,okay
NONE,pi ka pa te,okay
NONE,ti te pa ke,okay
NONE,ti te pa ke,okay
NONE,ti te pa ke,okay
NONE,ti te pa ke,okay
NONE,ti te pa ke,okay
NONE,ti te pa ke,okay
NONE,ti te pa ke,okay
NONE,ti te pa ke,okay
NONE,tE tI pa tI kI,okay
NONE,tE tI pa tI kI,okay
NONE,tE tI pa tI kI,okay
NONE,tE tI pa tI kI,okay
NONE,tE tI pa tI kI,okay
NONE,tE tI pa tI kI,okay
NONE,tE tI pa tI kI,okay
NONE,tE tI pa tI kI,okay
NONE,tI pE pI tI,okay
NONE,tI pE pI tI,okay
NONE,tI pE pI tI,okay
NONE,tI pE pI tI,okay
NONE,tI pE pI tI,okay
NONE,tI pE pI tI,okay
NONE,tI pE pI tI,okay
NONE,tI pE pI tI,okay
NONE,pa pI tE,okay
NONE,pa pI tE,okay
NONE,pa pI tE,okay
NONE,pa pI tE,okay
NONE,pa pI tE,okay
NONE,pa pI tE,okay
NONE,pa pI tE,okay
NONE,pa pI tE,okay
NONE,ki ki ke ke,okay
NONE,ki ki ke ke,okay
NONE,ki ki ke ke,okay
NONE,ki ki ke ke,okay
NONE,ki ki ke ke,okay
NONE,ki ki ke ke,okay
NONE,ki ki ke ke,okay
NONE,ki ki ke ke,okay
NONE,ke pi pa,okay
NONE,ke pi pa,okay
NONE,ke pi pa,okay
NONE,ke pi pa,okay
NONE,ke pi pa,okay
NONE,ke pi pa,okay
NONE,ke pi pa,okay
NONE,ke pi pa,okay
NONE,tI ta ka ta pe,okay
NONE,tI ta ka ta pe,okay
NONE,tI ta ka ta pe,okay
NONE,tI ta ka ta pe,okay
NONE,tI ta ka ta pe,okay
NONE,tI ta ka ta pe,okay
NONE,tI ta ka ta pe,okay
NONE,tI ta ka ta pe,okay
NONE,tE kE ka ti,okay
NONE,tE kE ka ti,okay
NONE,tE kE ka ti,okay
NONE,tE kE ka ti,okay
NONE,tE kE ka ti,okay
NONE,tE kE ka ti,okay
Eai,tE kE ka ti,bad
NONE,tE kE ka ti,okay
NONE,pa pa ki,okay
NONE,pa pa ki,okay
NONE,pa pa ki,okay
NONE,pa pa ki,okay
NONE,pa pa ki,okay
NONE,pa pa ki,okay
NONE,pa pa ki,okay
NONE,pa pa ki,okay
NONE,kE tE pa,okay
NONE,kE tE pa,okay
NONE,kE tE pa,okay
NONE,kE tE pa,okay
NONE,kE tE pa,okay
NONE,kE tE pa,okay
NONE,kE tE pa,okay
NONE,kE tE pa,okay
NONE,ta pi te pe pa,okay
NONE,ta pi te pe pa,okay
NONE,ta pi te pe pa,okay
NONE,ta pi te pe pa,okay
NONE,ta pi te pe pa,okay
NONE,ta pi te pe pa,okay
NONE,ta pi te pe pa,okay
NONE,ta pi te pe pa,okay
iaI,ki ka tI,bad
NONE,ki ka tI,okay
NONE,ki ka tI,okay
NONE,ki ka tI,okay
NONE,ki ka tI,okay
NONE,ki ka tI,okay
NONE,ki ka tI,okay
NONE,ki ka tI,okay
NONE,pi ta te,okay
NONE,pi ta te,okay
NONE,pi ta te,okay
NONE,pi ta te,okay
NONE,pi ta te,okay
NONE,pi ta te,okay
NONE,pi ta te,okay
NONE,pi ta te,okay
NONE,tI tI kI kE,okay
NONE,tI tI kI kE,okay
NONE,tI tI kI kE,okay
NONE,tI tI kI kE,okay
NONE,tI tI kI kE,okay
NONE,tI tI kI kE,okay
NONE,tI tI kI kE,okay
NONE,tI tI kI kE,okay
NONE,ka pI ta,okay
NONE,ka pI ta,okay
NONE,ka pI ta,okay
NONE,ka pI ta,okay
NONE,ka pI ta,okay
NONE,ka pI ta,okay
NONE,ka pI ta,okay
NONE,ka pI ta,okay
NONE,tE kE pa kI kE,okay
NONE,tE kE pa kI kE,okay
NONE,tE kE pa kI kE,okay
NONE,tE kE pa kI kE,okay
NONE,tE kE pa kI kE,okay
NONE,tE kE pa kI kE,okay
NONE,tE kE pa kI kE,okay
NONE,tE kE pa kI kE,okay
NONE,tE kE kE kI ka,okay
NONE,tE kE kE kI ka,okay
NONE,tE kE kE kI ka,okay
NONE,tE kE kE kI ka,okay
NONE,tE kE kE kI ka,okay
NONE,tE kE kE kI ka,okay
NONE,tE kE kE kI ka,okay
NONE,tE kE kE kI ka,okay
NONE,pI tI ta pi,okay
NONE,pI tI ta pi,okay
NONE,pI tI ta pi,okay
NONE,pI tI ta pi,okay
Iai,pI tI ta pi,bad
NONE,pI tI ta pi,okay
NONE,pI tI ta pi,okay
NONE,pI tI ta pi,okay
NONE,tE ta tI kE kI ka,okay
NONE,tE ta tI kE kI ka,okay
NONE,tE ta tI kE kI ka,okay
NONE,tE ta tI kE kI ka,okay
NONE,tE ta tI kE kI ka,okay
NONE,tE ta tI kE kI ka,okay
NONE,tE ta tI kE kI ka,okay
NONE,tE ta tI kE kI ka,okay
NONE,tI pI kE kE,okay
NONE,tI pI kE kE,okay
NONE,tI pI kE kE,okay
NONE,tI pI kE kE,okay
NONE,tI pI kE kE,okay
NONE,tI pI kE kE,okay
NONE,tI pI kE kE,okay
NONE,tI pI kE kE,okay
NONE,te pe ke pa,okay
NONE,te pe ke pa,okay
NONE,te pe ke pa,okay
NONE,te pe ke pa,okay
NONE,te pe ke pa,okay
NONE,te pe ke pa,okay
NONE,te pe ke pa,okay
NONE,te pe ke pa,okay
NONE,kE pa tE,okay
NONE,kE pa tE,okay
NONE,kE pa tE,okay
NONE,kE pa tE,okay
NONE,kE pa tE,okay
NONE,kE pa tE,okay
NONE,kE pa tE,okay
NONE,kE pa tE,okay
NONE,ta kE tI,okay
NONE,ta kE tI,okay
NONE,ta kE tI,okay
NONE,ta kE tI,okay
NONE,ta kE tI,okay
NONE,ta kE tI,okay
NONE,ta kE tI,okay
NONE,ta kE tI,okay
NONE,ki pi pa pE,okay
iaE,ki pi pa pE,bad
NONE,ki pi pa pE,okay
NONE,ki pi pa pE,okay
NONE,ki pi pa pE,okay
NONE,ki pi pa pE,okay
NONE,ki pi pa pE,okay
NONE,ki pi pa pE,okay
NONE,te ka pa,okay
NONE,te ka pa,okay
NONE,te ka pa,okay
NONE,te ka pa,okay
NONE,te ka pa,okay
NONE,te ka pa,okay
NONE,te ka pa,okay
NONE,te ka pa,okay
NONE,ka ki pa pi ke,okay
NONE,ka ki pa pi ke,okay
NONE,ka ki pa pi ke,okay
NONE,ka ki pa pi ke,okay
NONE,ka ki pa pi ke,okay
NONE,ka ki pa pi ke,okay
NONE,ka ki pa pi ke,okay
NONE,ka ki pa pi ke,okay
NONE,ta te ka te pe,okay
NONE,ta te ka te pe,okay
NONE,ta te ka te pe,okay
NONE,ta te ka te pe,okay
NONE,ta te ka te pe,okay
NONE,ta te ka te pe,okay
NONE,ta te ka te pe,okay
NONE,ta te ka te pe,okay
NONE,kI tE pE,okay
NONE,kI tE pE,okay
NONE,kI tE pE,okay
NONE,kI tE pE,okay
NONE,kI tE pE,okay
NONE,kI tE pE,okay
NONE,kI tE pE,okay
NONE,kI tE pE,okay
NONE,pE kE pE tE pa,okay
NONE,pE kE pE tE pa,okay
NONE,pE kE pE tE pa,okay
NONE,pE kE pE tE pa,okay
NONE,pE kE pE tE pa,okay
NONE,pE kE pE tE pa,okay
NONE,pE kE pE tE pa,okay
NONE,pE kE pE tE pa,okay
NONE,kI tE kI kI,okay
NONE,kI tE kI kI,okay
NONE,kI tE kI kI,okay
NONE,kI tE kI kI,okay
NONE,kI tE kI kI,okay
NONE,kI tE kI kI,okay
NONE,kI tE kI kI,okay
NONE,kI tE kI kI,okay
NONE,pE kE ka tE pI,okay
NONE,pE kE ka tE pI,okay
NONE,pE kE ka tE pI,okay
NONE,pE kE ka tE pI,okay
NONE,pE kE ka tE pI,okay
NONE,pE kE ka tE pI,okay
NONE,pE kE ka tE pI,okay
NONE,pE kE ka tE pI,okay
NONE,tE tE kE pI tE pa,okay
NONE,tE tE kE pI tE pa,okay
NONE,tE tE kE pI tE pa,okay
NONE,tE tE kE pI tE pa,okay
NONE,tE tE kE pI tE pa,okay
NONE,tE tE kE pI tE pa,okay
NONE,tE tE kE pI tE pa,okay
NONE,tE tE kE pI tE pa,okay
NONE,te ti pe pe,okay
NONE,te ti pe pe,okay
NONE,te ti pe pe,okay
NONE,te ti pe pe,okay
NONE,te ti pe pe,okay
NONE,te ti pe pe,okay
NONE,te ti pe pe,okay
NONE,te ti pe pe,okay
NONE,tI ka ti,okay
NONE,tI ka ti,okay
NONE,tI ka ti,okay
NONE,tI ka ti,okay
Iai,tI ka ti,bad
NONE,tI ka ti,okay
NONE,tI ka ti,okay
NONE,tI ka ti,okay
NONE,kE pa pe,okay
NONE,kE pa pe,okay
NONE,kE pa pe,okay
NONE,kE pa pe,okay
NONE,kE pa pe,okay
NONE,kE pa pe,okay
NONE,kE pa pe,okay
Eae,kE pa pe,bad
NONE,te pa ki pe,okay
NONE,te pa ki pe,okay
NONE,te pa ki pe,okay
NONE,te pa ki pe,okay
NONE,te pa ki pe,okay
NONE,te pa ki pe,okay
NONE,te pa ki pe,okay
NONE,te pa ki pe,okay
NONE,ti te ke,okay
NONE,ti te ke,okay
NONE,ti te ke,okay
NONE,ti te ke,okay
NONE,ti te ke,okay
NONE,ti te ke,okay
NONE,ti te ke,okay
NONE,ti te ke,okay
NONE,ki pi ka kE tE kI,okay
iaE,ki pi ka kE tE kI,bad
NONE,ki pi ka kE tE kI,okay
NONE,ki pi ka kE tE kI,okay
NONE,ki pi ka kE tE kI,okay
NONE,ki pi ka kE tE kI,okay
NONE,ki pi ka kE tE kI,okay
NONE,ki pi ka kE tE kI,okay
NONE,ka ta kE pE ka,okay
NONE,ka ta kE pE ka,okay
NONE,ka ta kE pE ka,okay
NONE,ka ta kE pE ka,okay
NONE,ka ta kE pE ka,okay
NONE,ka ta kE pE ka,okay
NONE,ka ta kE pE ka,okay
NONE,ka ta kE pE ka,okay
NONE,ke ke pi ki ti,okay
NONE,ke ke pi ki ti,okay
NONE,ke ke pi ki ti,okay
NONE,ke ke pi ki ti,okay
NONE,ke ke pi ki ti,okay
NONE,ke ke pi ki ti,okay
NONE,ke ke pi ki ti,okay
NONE,ke ke pi ki ti,okay
NONE,ti te pe,okay
NONE,ti te pe,okay
NONE,ti te pe,okay
NONE,ti te pe,okay
NONE,ti te pe,okay
NONE,ti te pe,okay
NONE,ti te pe,okay
NONE,ti te pe,okay
NONE,kE pE tI tE pE pE,okay
NONE,kE pE tI tE pE pE,okay
NONE,kE pE tI tE pE pE,okay
NONE,kE pE tI tE pE pE,okay
NONE,kE pE tI tE pE pE,okay
NONE,kE pE tI tE pE pE,okay
NONE,kE pE tI tE pE pE,okay
NONE,kE pE tI tE pE pE,okay
NONE,ta pa pi pa,okay
NONE,ta pa pi pa,okay
NONE,ta pa pi pa,okay
NONE,ta pa pi pa,okay
NONE,ta pa pi pa,okay
NONE,ta pa pi pa,okay
NONE,ta pa pi pa,okay
NONE,ta pa pi pa,okay
NONE,tI ka pI pI,okay
NONE,tI ka pI pI,okay
NONE,tI ka pI pI,okay
NONE,tI ka pI pI,okay
NONE,tI ka pI pI,okay
NONE,tI ka pI pI,okay
NONE,tI ka pI pI,okay
NONE,tI ka pI pI,okay
NONE,pe pi ta ta,okay
NONE,pe pi ta ta,okay
NONE,pe pi ta ta,okay
NONE,pe pi ta ta,okay
NONE,pe pi ta ta,okay
NONE,pe pi ta ta,okay
NONE,pe pi ta ta,okay
NONE,pe pi ta ta,okay
NONE,kI ta kE pE,okay
NONE,kI ta kE pE,okay
NONE,kI ta kE pE,okay
NONE,kI ta kE pE,okay
NONE,kI ta kE pE,okay
NONE,kI ta kE pE,okay
NONE,kI ta kE pE,okay
NONE,kI ta kE pE,okay
NONE,ka tI pI ka,okay
NONE,ka tI pI ka,okay
NONE,ka tI pI ka,okay
NONE,ka tI pI ka,okay
NONE,ka tI pI ka,okay
NONE,ka tI pI ka,okay
NONE,ka tI pI ka,okay
NONE,ka tI pI ka,okay
NONE,te te ta pE,okay
NONE,te te ta pE,okay
NONE,te te ta pE,okay
eaE,te te ta pE,bad
NONE,te te ta pE,okay
NONE,te te ta pE,okay
NONE,te te ta pE,okay
NONE,te te ta pE,okay
NONE,pe ki pi pi,okay
NONE,pe ki pi pi,okay
NONE,pe ki pi pi,okay
NONE,pe ki pi pi,okay
NONE,pe ki pi pi,okay
NONE,pe ki pi pi,okay
NONE,pe ki pi pi,okay
NONE,pe ki pi pi,okay
NONE,pa te pi te,okay
NONE,pa te pi te,okay
NONE,pa te pi te,okay
NONE,pa te pi te,okay
NONE,pa te pi te,okay
NONE,pa te pi te,okay
NONE,pa te pi te,okay
NONE,pa te pi te,okay
NONE,pe ka kE,okay
NONE,pe ka kE,okay
NONE,pe ka kE,okay
eaE,pe ka kE,bad
NONE,pe ka kE,okay
NONE,pe ka kE,okay
NONE,pe ka kE,okay
NONE,pe ka kE,okay
NONE,ki ti pe pe,okay
NONE,ki ti pe pe,okay
NONE,ki ti pe pe,okay
NONE,ki ti pe pe,okay
NONE,ki ti pe pe,okay
NONE,ki ti pe pe,okay
NONE,ki ti pe pe,okay
NONE,ki ti pe pe,okay
NONE,pE kE ta ta,okay
NONE,pE kE ta ta,okay
NONE,pE kE ta ta,okay
NONE,pE kE ta ta,okay
NONE,pE kE ta ta,okay
NONE,pE kE ta ta,okay
NONE,pE kE ta ta,okay
NONE,pE kE ta ta,okay
NONE,pa ka kE kI,okay
NONE,pa ka kE kI,okay
NONE,pa ka kE kI,okay
NONE,pa ka kE kI,okay
NONE,pa ka kE kI,okay
NONE,pa ka kE kI,okay
NONE,pa ka kE kI,okay
NONE,pa ka kE kI,okay
NONE,ki ki ti ta ka pe,okay
NONE,ki ki ti ta ka pe,okay
NONE,ki ki ti ta ka pe,okay
NONE,ki ki ti ta ka pe,okay
NONE,ki ki ti ta ka pe,okay
NONE,ki ki ti ta ka pe,okay
NONE,ki ki ti ta ka pe,okay
NONE,ki ki ti ta ka pe,okay
NONE,kE pE kI ka,okay
NONE,kE pE kI ka,okay
NONE,kE pE kI ka,okay
NONE,kE pE kI ka,okay
NONE,kE pE kI ka,okay
NONE,kE pE kI ka,okay
NONE,kE pE kI ka,okay
NONE,kE pE kI ka,okay
iaI,ki ka pI ta,bad
NONE,ki ka pI ta,okay
NONE,ki ka pI ta,okay
NONE,ki ka pI ta,okay
NONE,ki ka pI ta,okay
NONE,ki ka pI ta,okay
NONE,ki ka pI ta,okay
NONE,ki ka pI ta,okay
NONE,kI pI pI ka te ti ki,okay
NONE,kI pI pI ka te ti ki,okay
NONE,kI pI pI ka te ti ki,okay
NONE,kI pI pI ka te ti ki,okay
NONE,kI pI pI ka te ti ki,okay
Iae,kI pI pI ka te ti ki,bad
NONE,kI pI pI ka te ti ki,okay
NONE,kI pI pI ka te ti ki,okay
NONE,ti te ti te,okay
NONE,ti te ti te,okay
NONE,ti te ti te,okay
NONE,ti te ti te,okay
NONE,ti te ti te,okay
NONE,ti te ti te,okay
NONE,ti te ti te,okay
NONE,ti te ti te,okay
NONE,tI pE pa,okay
NONE,tI pE pa,okay
NONE,tI pE pa,okay
NONE,tI pE pa,okay
NONE,tI pE pa,okay
NONE,tI pE pa,okay
NONE,tI pE pa,okay
NONE,tI pE pa,okay
NONE,ka ke ta tE ka ki,okay
NONE,ka ke ta tE ka ki,okay
NONE,ka ke ta tE ka ki,okay
eaE,ka ke ta tE ka ki,bad
NONE,ka ke ta tE ka ki,okay
NONE,ka ke ta tE ka ki,okay
Eai,ka ke ta tE ka ki,bad
NONE,ka ke ta tE ka ki,okay
NONE,ta pa kI tI,okay
NONE,ta pa kI tI,okay
NONE,ta pa kI tI,okay
NONE,ta pa kI tI,okay
NONE,ta pa kI tI,okay
NONE,ta pa kI tI,okay
NONE,ta pa kI tI,okay
NONE,ta pa kI tI,okay
NONE,pi ki ta pe,okay
NONE,pi ki ta pe,okay
NONE,pi ki ta pe,okay
NONE,pi ki ta pe,okay
NONE,pi ki ta pe,okay
NONE,pi ki ta pe,okay
NONE,pi ki ta pe,okay
NONE,pi ki ta pe,okay
NONE,ka kI tI,okay
NONE,ka kI tI,okay
NONE,ka kI tI,okay
NONE,ka kI tI,okay
NONE,ka kI tI,okay
NONE,ka kI tI,okay
NONE,ka kI tI,okay
NONE,ka kI tI,okay
NONE,ka ti te pi,okay
NONE,ka ti te pi,okay
NONE,ka ti te pi,okay
NONE,ka ti te pi,okay
NONE,ka ti te pi,okay
NONE,ka ti te pi,okay
NONE,ka ti te pi,okay
NONE,ka ti te pi,okay
NONE,kI kI ka pE,okay
NONE,kI kI ka pE,okay
NONE,kI kI ka pE,okay
NONE,kI kI ka pE,okay
NONE,kI kI ka pE,okay
NONE,kI kI ka pE,okay
NONE,kI kI ka pE,okay
NONE,kI kI ka pE,okay
NONE,ki ka ki ka ka,okay
NONE,ki ka ki ka ka,okay
NONE,ki ka ki ka ka,okay
NONE,ki ka ki ka ka,okay
NONE,ki ka ki ka ka,okay
NONE,ki ka ki ka ka,okay
NONE,ki ka ki ka ka,okay
NONE,ki ka ki ka ka,okay
NONE,ke pa kE kE,okay
NONE,ke pa kE kE,okay
NONE,ke pa kE kE,okay
eaE,ke pa kE kE,bad
NONE,ke pa kE kE,okay
NONE,ke pa kE kE,okay
NONE,ke pa kE kE,okay
NONE,ke pa kE kE,okay
NONE,ke ka tI tE,okay
NONE,ke ka tI tE,okay
eaI,ke ka tI tE,bad
NONE,ke ka tI tE,okay
NONE,ke ka tI tE,okay
NONE,ke ka tI tE,okay
NONE,ke ka tI tE,okay
NONE,ke ka tI tE,okay
NONE,te ti pi ki,okay
NONE,te ti pi ki,okay
NONE,te ti pi ki,okay
NONE,te ti pi ki,okay
NONE,te ti pi ki,okay
NONE,te ti pi ki,okay
NONE,te ti pi ki,okay
NONE,te ti pi ki,okay
NONE,ka ke ke ta,okay
NONE,ka ke ke ta,okay
NONE,ka ke ke ta,okay
NONE,ka ke ke ta,okay
NONE,ka ke ke ta,okay
NONE,ka ke ke ta,okay
NONE,ka ke ke ta,okay
NONE,ka ke ke ta,okay
NONE,pI pa pa tE,okay
NONE,pI pa pa tE,okay
NONE,pI pa pa tE,okay
NONE,pI pa pa tE,okay
NONE,pI pa pa tE,okay
NONE,pI pa pa tE,okay
NONE,pI pa pa tE,okay
NONE,pI pa pa tE,okay
NONE,ka kI kE kI,okay
NONE,ka kI kE kI,okay
NONE,ka kI kE kI,okay
NONE,ka kI kE kI,okay
NONE,ka kI kE kI,okay
NONE,ka kI kE kI,okay
NONE,ka kI kE kI,okay
NONE,ka kI kE kI,okay
NONE,pI tI ta kE ta,okay
NONE,pI tI ta kE ta,okay
NONE,pI tI ta kE ta,okay
NONE,pI tI ta kE ta,okay
NONE,pI tI ta kE ta,okay
NONE,pI tI ta kE ta,okay
NONE,pI tI ta kE ta,okay
NONE,pI tI ta kE ta,okay
NONE,pI ta tI ka pe,okay
NONE,pI ta tI ka pe,okay
NONE,pI ta tI ka pe,okay
NONE,pI ta tI ka pe,okay
NONE,pI ta tI ka pe,okay
Iae,pI ta tI ka pe,bad
NONE,pI ta tI ka pe,okay
NONE,pI ta tI ka pe,okay
NONE,pE tI pa kI,okay
NONE,pE tI pa kI,okay
NONE,pE tI pa kI,okay
NONE,pE tI pa kI,okay
NONE,pE tI pa kI,okay
NONE,pE tI pa kI,okay
NONE,pE tI pa kI,okay
NONE,pE tI pa kI,okay
NONE,pE kI tI pI,okay
NONE,pE kI tI pI,okay
NONE,pE kI tI pI,okay
NONE,pE kI tI pI,okay
NONE,pE kI tI pI,okay
NONE,pE kI tI pI,okay
NONE,pE kI tI pI,okay
NONE,pE kI tI pI,okay
NONE,tE tE ta kE tE,okay
NONE,tE tE ta kE tE,okay
NONE,tE tE ta kE tE,okay
NONE,tE tE ta kE tE,okay
NONE,tE tE ta kE tE,okay
NONE,tE tE ta kE tE,okay
NONE,tE tE ta kE tE,okay
NONE,tE tE ta kE tE,okay
NONE,pe ka kI,okay
NONE,pe ka kI,okay
eaI,pe ka kI,bad
NONE,pe ka kI,okay
NONE,pe ka kI,okay
NONE,pe ka kI,okay
NONE,pe ka kI,okay
NONE,pe ka kI,okay
NONE,pi ka kE pa,okay
iaE,pi ka kE pa,bad
NONE,pi ka kE pa,okay
NONE,pi ka kE pa,okay
NONE,pi ka kE pa,okay
NONE,pi ka kE pa,okay
NONE,pi ka kE pa,okay
NONE,pi ka kE pa,okay
NONE,ka pe ka,okay
NONE,ka pe ka,okay
NONE,ka pe ka,okay
NONE,ka pe ka,okay
NONE,ka pe ka,okay
NONE,ka pe ka,okay
NONE,ka pe ka,okay
NONE,ka pe ka,okay
NONE,pa tI ta,okay
NONE,pa tI ta,okay
NONE,pa tI ta,okay
NONE,pa tI ta,okay
NONE,pa tI ta,okay
NONE,pa tI ta,okay
NONE,pa tI ta,okay
NONE,pa tI ta,okay
NONE,pE pa tI,okay
NONE,pE pa tI,okay
NONE,pE pa tI,okay
NONE,pE pa tI,okay
NONE,pE pa tI,okay
NONE,pE pa tI,okay
NONE,pE pa tI,okay
NONE,pE pa tI,okay
NONE,tE pE pI kI,okay
NONE,tE pE pI kI,okay
NONE,tE pE pI kI,okay
NONE,tE pE pI kI,okay
NONE,tE pE pI kI,okay
NONE,tE pE pI kI,okay
NONE,tE pE pI kI,okay
NONE,tE pE pI kI,okay
NONE,ka kE tI pa ka pI,okay
NONE,ka kE tI pa ka pI,okay
NONE,ka kE tI pa ka pI,okay
NONE,ka kE tI pa ka pI,okay
NONE,ka kE tI pa ka pI,okay
NONE,ka kE tI pa ka pI,okay
NONE,ka kE tI pa ka pI,okay
NONE,ka kE tI pa ka pI,okay
NONE,kI tI pE kI,okay
NONE,kI tI pE kI,okay
NONE,kI tI pE kI,okay
NONE,kI tI pE kI,okay
NONE,kI tI pE kI,okay
NONE,kI tI pE kI,okay
NONE,kI tI pE kI,okay
NONE,kI tI pE kI,okay
NONE,tI ta ka pI pI,okay
NONE,tI ta ka pI pI,okay
NONE,tI ta ka pI pI,okay
NONE,tI ta ka pI pI,okay
NONE,tI ta ka pI pI,okay
NONE,tI ta ka pI pI,okay
NONE,tI ta ka pI pI,okay
NONE,tI ta ka pI pI,okay
NONE,ti ti pa ke,okay
NONE,ti ti pa ke,okay
NONE,ti ti pa ke,okay
NONE,ti ti pa ke,okay
NONE,ti ti pa ke,okay
NONE,ti ti pa ke,okay
NONE,ti ti pa ke,okay
NONE,ti ti pa ke,okay
NONE,pi ta tE,okay
iaE,pi ta tE,bad
NONE,pi ta tE,okay
NONE,pi ta tE,okay
NONE,pi ta tE,okay
NONE,pi ta tE,okay
NONE,pi ta tE,okay
NONE,pi ta tE,okay
NONE,pi pe pi pa ki,okay
NONE,pi pe pi pa ki,okay
NONE,pi pe pi pa ki,okay
NONE,pi pe pi pa ki,okay
NONE,pi pe pi pa ki,okay
NONE,pi pe pi pa ki,okay
NONE,pi pe pi pa ki,okay
NONE,pi pe pi pa ki,okay
NONE,kI tE pa,okay
NONE,kI tE pa,okay
