Word,Score,Source,SourceReal
ER IY P S EY B AH B,1,5,HWSalad
B AY JH IY T EY T UW,1,5,HWSalad
NG K AE L EH B EY L,1,5,HWSalad
L AW S ER K L AH JH,1,5,HWSalad
L IY G R UH R AA Z,1,5,HWSalad
Y AO L K SH ER IY V,1,5,HWSalad
ER M AE M IH M AO G,1,5,HWSalad
S EH P T IY F OY K,1,5,HWSalad
AH T EY K UW T AY B,1,5,HWSalad
AA B ER P ER D IY F,1,5,HWSalad
AY S EH TH EH L EY M,1,5,HWSalad
B EH R M AH B OY T,1,5,HWSalad
JH EH G AO L IH JH ER,1,5,HWSalad
K ER F AA M F L UW,1,5,HWSalad
AO T IH F AA R OW L,1,5,HWSalad
G L OY AE JH ER IY M,1,5,HWSalad
S K IH K EY DH R B,1,5,HWSalad
AY ER D V AY JH AE L,1,5,HWSalad
T UW M IY SH AE D EY,1,5,HWSalad
AA K EH DH ER B EH L,1,5,HWSalad
IH K AY B UW G AE SH,1,5,HWSalad
AA B T AY L UW V ER,1,5,HWSalad
B AY AE K N EY D AE,1,5,HWSalad
HH AH M AE G M ER L,1,5,HWSalad
M AW ER AY Z EH G AH,1,5,HWSalad
F ER AH P R B ER IY,1,5,HWSalad
K L EY Z IY V AH JH,1,5,HWSalad
D AH D R AE K L F,1,5,HWSalad
F IY Z L V AO L AY,1,5,HWSalad
K ER T R AY Z AE ZH,1,5,HWSalad
IH V OW SH AH V AO NG,1,5,HWSalad
Z AY M B R P R OY,1,5,HWSalad
G AH K T M AH JH IY,1,5,HWSalad
K UW TH AA S N AY K,1,5,HWSalad
T R M AE R D OY L,1,5,HWSalad
N AA F IY B IY L AH,1,5,HWSalad
EH S K R B AH L D,1,5,HWSalad
D OY T UW B ER N D,1,5,HWSalad
D UW ER G N Y UH SH,1,5,HWSalad
V AO S P EY G UW M,1,5,HWSalad
B AY L AH S F IH JH,1,5,HWSalad
ER T EY Z EH L IH F,1,5,HWSalad
AH S AY B R AE L OY,1,5,HWSalad
SH AH L EY N EH K AH,1,5,HWSalad
B IY AA N Z M AO D,1,5,HWSalad
AA L IH V IY T AO T,1,5,HWSalad
IH M AH SH EH ZH AH S,1,5,HWSalad
F L V AH D L UW L,1,5,HWSalad
K AH TH AH P ER EY OW,1,5,HWSalad
Z UW T R AW ER F ER,1,5,HWSalad
S OW M F EH TH IY K,1,5,HWSalad
ER AH Z EY Z M AY T,1,5,HWSalad
N EY K S IY N ER N,1,5,HWSalad
OW SH EH SH AH TH AA CH,1,5,HWSalad
CH IY L K T IY P AW,1,5,HWSalad
IH T EY M AH CH IH R,1,5,HWSalad
V AY ER N AH NG K AE,1,5,HWSalad
F ER V IY D M AY V,1,5,HWSalad
AE M AH N CH AH NG K,1,5,HWSalad
F UW ER T AY ER AH S,1,5,HWSalad
JH AO T UW IH TH R OW,1,5,HWSalad
D UH D V EH M B AH,1,5,HWSalad
W AY P AA N D IH G,1,5,HWSalad
B R UW K EH B S EY,1,5,HWSalad
OW B AH S OY L OY AH,1,5,HWSalad
B R P R IH L IH TH,1,5,HWSalad
G AA K R S OY S AH,1,5,HWSalad
F L EH JH OY ER OY ER,1,5,HWSalad
CH IY N G IH R S IY,1,5,HWSalad
ER IH L D UH L AA S,1,5,HWSalad
B AW N AH B IY K AH,1,5,HWSalad
B IH R L OY N K S,1,5,HWSalad
T OY T AY F AY L M,1,5,HWSalad
AA D AY K EH V AA S,1,5,HWSalad
IY V AO L OY ER G AH,1,5,HWSalad
AE G AH K R B AE M,1,5,HWSalad
R IH F AH JH EH K UW,1,5,HWSalad
AH K M AE N G OY ER,1,5,HWSalad
Z EH R L ER P EH V,1,5,HWSalad
AH V IH D AE TH R OW,1,5,HWSalad
ER AY B N UH L IY DH,1,5,HWSalad
AH F AY B AH DH AH S,1,5,HWSalad
M AA P ER SH AH L AE,1,5,HWSalad
M AY P ER V ER OY K,1,5,HWSalad
OW F EH T IH CH IH L,1,5,HWSalad
T IY V AO L JH OY D,1,5,HWSalad
M EH L OW P AA R N,1,5,HWSalad
B AE T AO S IY AH L,1,5,HWSalad
S N EH R S IY EY AH,1,5,HWSalad
T OW S M AO D IY CH,1,5,HWSalad
Y AO R AH CH ER EH JH,1,5,HWSalad
V ER AY K EH JH EH S,1,5,HWSalad
K IH M AY AH T AA K,1,5,HWSalad
OW P IH JH IY K M AH,1,5,HWSalad
M IY L EY JH EY B AW,1,5,HWSalad
AE JH IY ER F AH K OY,1,5,HWSalad
TH ER K N ER AY AH F,1,5,HWSalad
T EH P AH Z AY P UW,1,5,HWSalad
P R B R JH EY S OW,1,5,HWSalad
T R EH K M AY F ER,1,5,HWSalad
S UW Z AA K T OY N,1,5,HWSalad
AH F AH K AH CH EY DH,1,5,HWSalad
AE P AY OW SH ER IH F,1,5,HWSalad
N OW D EY T UH SH AE,1,5,HWSalad
K L OW N AW N F OY,1,5,HWSalad
AA N F IH G N EH JH,1,5,HWSalad
S L D AW S F OW T,1,5,HWSalad
W ER V AH N D AO S,1,5,HWSalad
IY F T OW P OW P IY,1,5,HWSalad
V AH B D OY ER L M,1,5,HWSalad
AE D AY ER T AA P UW,1,5,HWSalad
HH OW S L G AE CH ER,1,5,HWSalad
AE G UW G AH G IY CH,1,5,HWSalad
AE T ER S W ER L OY,1,5,HWSalad
ER W AA JH OY AE R IY,1,5,HWSalad
EH TH AA B AA L IH SH,1,5,HWSalad
F IH N ER AE D AO K,1,5,HWSalad
W EH G IH Z AY ER JH,1,5,HWSalad
IH R OY AE TH IY AE CH,1,5,HWSalad
AA S EH D M IY B AH,1,5,HWSalad
F L AA D OW G ER TH,1,5,HWSalad
T ER AE P S F OW D,1,5,HWSalad
ER N AA Z EH Z M ER,1,5,HWSalad
M IH G R G AH Z AH,1,5,HWSalad
EH D EH F R B ER L,1,5,HWSalad
B AO R EH B R G OW,1,5,HWSalad
AE V AE JH AE CH AA S,1,5,HWSalad
AE K M F AA G ER D,1,5,HWSalad
ER IY EY M IH B IH NG,1,5,HWSalad
G EY AA D AY D R UW,1,5,HWSalad
W ER L AW N OY S K,1,5,HWSalad
AH L ER M IH T L IY,1,5,HWSalad
T UW AH S AA F IH B,1,5,HWSalad
AA M Y AA F IY EY D,1,5,HWSalad
AA M ER EH S EH R N,1,5,HWSalad
EH TH IH S OY K AW D,1,5,HWSalad
ER D M B R B AE ZH,1,5,HWSalad
AO S AO N AY K AA R,1,5,HWSalad
T AY V AA P T EH F,1,5,HWSalad
K AE M IH Z IY ER IY,1,5,HWSalad
D OW G IH R V EY N,1,5,HWSalad
AH JH AE D UW IH B OY,1,5,HWSalad
B L K R IH K L AH,1,5,HWSalad
JH IY EY G UW P OY L,1,5,HWSalad
Y ER N K ER AE F OY,1,5,HWSalad
F L EY S IH CH EH G,1,5,HWSalad
B L EH SH AH TH ER M,1,5,HWSalad
P UW N T EY N IH NG,1,5,HWSalad
ER AO L UW K M AE Z,1,5,HWSalad
W EH G AH TH IH B EY,1,5,HWSalad
IH S AY T AH B AY ER,1,5,HWSalad
ER AY JH ER N CH UH D,1,5,HWSalad
CH EH N OW B S P S,1,5,HWSalad
CH AA R M ER N AH SH,1,5,HWSalad
K IY AH K OY AH S AE,1,5,HWSalad
EH B IY EY IH R OW S,1,5,HWSalad
D UW N TH EH JH ER CH,1,5,HWSalad
M ER AA P EY S N CH,1,5,HWSalad
S AO L IY B AY M OW,1,5,HWSalad
EH P UW L IH Z EY Z,1,5,HWSalad
AO S OW D AY D AE F,1,5,HWSalad
Y AA CH UH L OY N S,1,5,HWSalad
G Y ER TH IY K L V,1,5,HWSalad
AA K OY AH K N F ER,1,5,HWSalad
S L JH IH K OY IH NG,1,5,HWSalad
AA R B IY ER AA P OY,1,5,HWSalad
TH R D IH Z AY R AH,1,5,HWSalad
L AH T IH R N AE L,1,5,HWSalad
IH NG K AA CH UW G IY,1,5,HWSalad
P UH Z IH NG K OW S,1,5,HWSalad
ER EY SH IY AA JH EH R,1,5,HWSalad
G EH B UW V OY AH V,1,5,HWSalad
Z IH L T IY DH EH F,1,5,HWSalad
AE TH AA TH AH D AY R,1,5,HWSalad
HH AW N G AE CH ER N,1,5,HWSalad
Y AO L G IY AH S IY,1,5,HWSalad
EH T EY D UW P AH N,1,5,HWSalad
N UH R M Y AH JH ER,1,5,HWSalad
V ER S W ER JH ER TH,1,5,HWSalad
Y AE CH IY L T OW L,1,5,HWSalad
R EH N AH JH AO L AH,1,5,HWSalad
ER OW N IH TH ER AA G,1,5,HWSalad
P UH K EH T AY B AE,1,5,HWSalad
IY V EY N ER S AY P,1,5,HWSalad
G AH L D L D IH Z,1,5,HWSalad
ER L AH L IY SH AH B,1,5,HWSalad
S OY S AA N AA S UW,1,5,HWSalad
JH OY K W AE SH IH DH,1,5,HWSalad
B Y AE Z AH F IH ZH,1,5,HWSalad
B ER T EY SH ER JH OY,1,5,HWSalad
ER OY AE K S K AE JH,1,5,HWSalad
B IY ER K AE V EH SH,1,5,HWSalad
T EY AH L AH T IY S,1,5,HWSalad
D IY DH ER AY P R N,1,5,HWSalad
CH AA F EY L S EY OW,1,5,HWSalad
JH IY B AE L T AA TH,1,5,HWSalad
EH M AH DH R K AH NG,1,5,HWSalad
R UW IH R P EY V AH,1,5,HWSalad
AA L S ER AE TH IH R,1,5,HWSalad
G L G AA V AH T IY,1,5,HWSalad
T EH Z IY B Y AE L,1,5,HWSalad
B EH R JH OY N AO R,1,5,HWSalad
D R AY R OY T AH B,1,5,HWSalad
HH OY T N G AH L V,1,5,HWSalad
F EH F IH D AE ZH ER,1,5,HWSalad
F IY G AE B EH B AW,1,5,HWSalad
ER EH V AY S F IY AH,1,5,HWSalad
ER AH S N P S IH D,1,5,HWSalad
AA S K AO R AA N D,1,5,HWSalad
D AH TH EH G W IY OW,1,5,HWSalad
DH EH TH N AH CH UW K,1,5,HWSalad
IY F R AE N K L AE,1,5,HWSalad
D AE D IY AO S EY G,1,5,HWSalad
S M EY D OW V IY M,1,5,HWSalad
W OW B AO S N T S,1,5,HWSalad
EH V R K UW F L CH,1,5,HWSalad
K OY AE B AH K R EY,1,5,HWSalad
HH ER AY L AY P EY DH,1,5,HWSalad
AH B ER K AO G AH N,1,5,HWSalad
AY L AA K ER B IH TH,1,5,HWSalad
HH IY N ER T AO L CH,1,5,HWSalad
CH EH JH AH TH IY S K,1,5,HWSalad
AH G L OW M IH N T,1,5,HWSalad
EH V AO R IY JH IY G,1,5,HWSalad
P AH F EH V AH G AH,1,5,HWSalad
F AY Z N IY JH AO K,1,5,HWSalad
Y EH D R V EY ZH AH,1,5,HWSalad
M EY S N EY G W OW,1,5,HWSalad
F EY K W AE Z AA T,1,5,HWSalad
EY L G N CH IY AE P,1,5,HWSalad
IH K IH S M OW G AW,1,5,HWSalad
L AH P S IH P OY N,1,5,HWSalad
D EY SH IH R IH L UW,1,5,HWSalad
R UW N CH IY AH M AH,1,5,HWSalad
AA S T EY N D AY B,1,5,HWSalad
M AE N AE V R K AH,1,5,HWSalad
F ER IY EH F L OW Z,1,5,HWSalad
P L S W IH V ER B,1,5,HWSalad
D AE Z AA G AO L JH,1,5,HWSalad
L OW Z AA B EH R TH,1,5,HWSalad
K ER V AA G UW G AE,1,5,HWSalad
ER IH Z AH N ER AA P,1,5,HWSalad
B AW R SH ER G W OW,1,5,HWSalad
TH UW F AE SH IY AH D,1,5,HWSalad
G UW Z L AO L OY K,1,5,HWSalad
ER B AW AH M P IH NG,1,5,HWSalad
M IY AH T AY S AH V,1,5,HWSalad
EH R L EY S L JH IY,1,5,HWSalad
JH UW S ER L AO G UW,1,5,HWSalad
P R IH D AH B ER K,1,5,HWSalad
ER L V EH B L M OW,1,5,HWSalad
AE K R TH AA R AA K,1,5,HWSalad
HH EY M F AH S N ER,1,5,HWSalad
OW B ER D AE N D OW,1,5,HWSalad
IH G IY N IY K AO NG,1,5,HWSalad
EY K CH EH M OW K AE,1,5,HWSalad
DH IH TH R S W AE D,1,5,HWSalad
AA S N CH IH T OW L,1,5,HWSalad
CH AH JH ER N AA T EY,1,5,HWSalad
K IY S ER AH V IH K,1,5,HWSalad
V EH SH AH T OY L D,1,5,HWSalad
D IY EY D R K EY Z,1,5,HWSalad
HH IH K CH ER AW S AE,1,5,HWSalad
EH G OY AH P AY S OW,1,5,HWSalad
D AW L T OW G AH M,1,5,HWSalad
T AY D W AE CH AH SH,1,5,HWSalad
DH EH L ER G AH B AH,1,5,HWSalad
AH F ER AE M B S OW,1,5,HWSalad
AA K L Y UW G L OW,1,5,HWSalad
S N ER P SH EH P OW,1,5,HWSalad
V IH D L IY P EH K,1,5,HWSalad
P AY Z OW S K AH L,1,5,HWSalad
B ER L M OW L K ER,1,5,HWSalad
IH G UW EH Z IY AH M,1,5,HWSalad
AY T IY G OW P L AE,1,5,HWSalad
N IY D L AA JH IH F,1,5,HWSalad
AA S AO T OW B ER T,1,5,HWSalad
HH AY B IY B S AY K,1,5,HWSalad
ER K IH B AH T AH K,1,5,HWSalad
ER IH P S AY P AH D,1,5,HWSalad
M Y EH L Y ER L T,1,5,HWSalad
CH AE DH IY S L EH B,1,5,HWSalad
ER IY P AW ER M IH R,1,5,HWSalad
B IH B IH G IY OW V,1,5,HWSalad
D EY K S N D AH N,1,5,HWSalad
D UW EH T ER M IH M,1,5,HWSalad
N OY N K S K M ER,1,5,HWSalad
S EY B EH P IY ER B,1,5,HWSalad
TH R L IY F AA ZH AH,1,5,HWSalad
P Y UW M EY D AE SH,1,5,HWSalad
P AY JH OY L AA G AW,1,5,HWSalad
EH K AO N IY S AA G,1,5,HWSalad
AH SH IH P ER IY ER V,1,5,HWSalad
F L M AE CH UW B AE,1,5,HWSalad
AE P IY L K SH IY OW,1,5,HWSalad
AA K OY D UH JH AE D,1,5,HWSalad
W IY CH AE N IH N UW,1,5,HWSalad
AH L P IH D IY M AH,1,5,HWSalad
P IY AH P UH G ER V,1,5,HWSalad
AH N D AH N D AY S,1,5,HWSalad
HH UW T OY ER K UW G,1,5,HWSalad
T AA L IH TH L IY N,1,5,HWSalad
R IY B D IY N IY F,1,5,HWSalad
ER D AA B AY K AE R,1,5,HWSalad
DH IH P AE CH AH S AH,1,5,HWSalad
Z EH K CH AA D AE K,1,5,HWSalad
AA D AO R AA B L UW,1,5,HWSalad
F IH M F IY D AO T,1,5,HWSalad
N EY AH N OY AH L OY,1,5,HWSalad
F IH P ER OY N AE DH,1,5,HWSalad
V AY K T AY R T OW,1,5,HWSalad
G ER B D AY F ER G,1,5,HWSalad
ER M OW S AO R B IY,1,5,HWSalad
TH IY T AE K ER SH OW,1,5,HWSalad
DH IH R IY S P IY DH,1,5,HWSalad
S AH G N AW ER AY F,1,5,HWSalad
AO L D AW N AY P T,1,5,HWSalad
AH T S N UW L IY AH,1,5,HWSalad
ER N OW N AW S L AY,1,5,HWSalad
B ER EH TH EH DH IY V,1,5,HWSalad
Y UW D IH V IY EH M,1,5,HWSalad
T AE JH ER D AA JH IY,1,5,HWSalad
P AH B R F AE SH ER,1,5,HWSalad
ER EH T AY CH UW G EY,1,5,HWSalad
IY M AY ER S M AH K,1,5,HWSalad
HH AO T OW P T IH JH,1,5,HWSalad
AE JH ER L JH AA T ER,1,5,HWSalad
T AE DH AH D M AA B,1,5,HWSalad
EY K S F R OY ER JH,1,5,HWSalad
HH UW IH JH EH L T ER,1,5,HWSalad
F AE S M P ER P UW,1,5,HWSalad
T EH L Y ER D EH B,1,5,HWSalad
P R K OY AH G N AH,1,5,HWSalad
AY T ER T AE D AA P,1,5,HWSalad
AE M EY S M AW R EY,1,5,HWSalad
M AW L G AA L AH T,1,5,HWSalad
AA M IY S L ER AE R,1,5,HWSalad
G IY ER K EY L OW M,1,5,HWSalad
TH IY AE R B ER IH F,1,5,HWSalad
R EY S F IY G L AW,1,5,HWSalad
HH OW S ER OY AE K OY,1,5,HWSalad
G IH V AE CH IY S ER,1,5,HWSalad
F IH N JH EH D AE D,1,5,HWSalad
AO R AY K T UW AH G,1,5,HWSalad
P IY G IY JH IY CH IY,1,5,HWSalad
R EH N AY R AE K UW,1,5,HWSalad
T AA Z L AA F IY JH,1,5,HWSalad
AO L UW N AW S AH JH,1,5,HWSalad
HH IY CH ER ZH AH B AW,1,5,HWSalad
EH N Y AE F OY S AH,1,5,HWSalad
V EH M F AA T IH V,1,5,HWSalad
AH TH IH L F AY R OW,1,5,HWSalad
G ER N AE N D EH CH,1,5,HWSalad
F IH S T AH T L ER,1,5,HWSalad
AE B IY Z IH P S EY,1,5,HWSalad
T UW EH Z EH M EH T,1,5,HWSalad
G EY B AO G IY SH ER,1,5,HWSalad
W AH M AY ER S EY M,1,5,HWSalad
R UW SH ER G AA F OY,1,5,HWSalad
EH L AO G AE B S AE,1,5,HWSalad
Y EH G AE D ER D ER,1,5,HWSalad
L AO D L F OY AE T,1,5,HWSalad
AH K L K AH Z IY R,1,5,HWSalad
P R AY N ER V IY P,1,5,HWSalad
L AH G UW AA L AA JH,1,5,HWSalad
AE D R EH G N EH N,1,5,HWSalad
B IH CH EH P T AH S,1,5,HWSalad
EH P OY IH S AO K T,1,5,HWSalad
JH ER K L G IY K TH,1,5,HWSalad
B AA K UW N G R S,1,5,HWSalad
D R K EY N CH AH SH,1,5,HWSalad
IH S L AW R UW K T,1,5,HWSalad
W IY V IY G L OW N,1,5,HWSalad
T AY AH JH EH L ER TH,1,5,HWSalad
JH AA SH UH G L IY ER,1,5,HWSalad
D AW D IY G N AH D,1,5,HWSalad
W AO Z L D OW G AE,1,5,HWSalad
Y AO R D AH V AH B,1,5,HWSalad
B AE M AH M B AA Z,1,5,HWSalad
B UW AH G EH TH IY G,1,5,HWSalad
AA S EH G EH CH AH S,1,5,HWSalad
T EY P IY AE JH AE T,1,5,HWSalad
SH IY ZH AH N S F T,1,5,HWSalad
AY V EH N OW S AE D,1,5,HWSalad
K L AY N G ER EH M,1,5,HWSalad
HH IY K OY AE K IY N,1,5,HWSalad
B EY M ER AA D L M,1,5,HWSalad
AH N TH R K L SH AE,1,5,HWSalad
ER IH ZH ER K M IY K,1,5,HWSalad
S OW N AW D R OW K,1,5,HWSalad
AA M AH L M AY AH K,1,5,HWSalad
N AW N IY K AO L EY,1,5,HWSalad
T IH TH EH G AE DH IY,1,5,HWSalad
D R TH AA T UW T EY,1,5,HWSalad
HH AO L UW IH K AA S,1,5,HWSalad
DH IY B JH IY AH T UW,1,5,HWSalad
IH K IH JH AO K AW ER,1,5,HWSalad
R UW IH R AW R T AE,1,5,HWSalad
AH P R UW N IY EY N,1,5,HWSalad
AH F ER EY P AY N OW,1,5,HWSalad
W IH B ER AA F IH P,1,5,HWSalad
SH AA N Z IY L S AE,1,5,HWSalad
S IH V EY V AO L IY,1,5,HWSalad
D ER AH S AA M AW T,1,5,HWSalad
B IY DH EH F AH S AE,1,5,HWSalad
AE B IY EH K R AH T,1,5,HWSalad
EY N D UW P AA M IY,1,5,HWSalad
W EH G UW Z N AE R,1,5,HWSalad
AO S IH N EH K ER T,1,5,HWSalad
ER L V R SH AA D UW,1,5,HWSalad
F ER IY DH ER IY N UW,1,5,HWSalad
K UW F EY AA T IH NG,1,5,HWSalad
AE K AH D UW ER IH G,1,5,HWSalad
W OW SH UW N Z ER TH,1,5,HWSalad
AH B IH JH AE G L AW,1,5,HWSalad
M IY S K S,1,5,HWSalad
T OY L CH ER,1,5,HWSalad
ER V ER F IY,1,5,HWSalad
P AA P S UW,1,5,HWSalad
SH AE K UW N,1,5,HWSalad
HH IH V AH S,1,5,HWSalad
B UH K OY N,1,5,HWSalad
AE M ER IY CH,1,5,HWSalad
G IH DH R OY,1,5,HWSalad
AA M ER L CH,1,5,HWSalad
V AA K AA TH,1,5,HWSalad
R IY AH G EY,1,5,HWSalad
IH D R UW M,1,5,HWSalad
AA R L ER CH,1,5,HWSalad
T IY AA K AH,1,5,HWSalad
D AH V EH V,1,5,HWSalad
L UW D AO S,1,5,HWSalad
AH N AH L T,1,5,HWSalad
M EY L AA M,1,5,HWSalad
EH S AH F EY,1,5,HWSalad
K EY V IY AH,1,5,HWSalad
JH AA P Y AH,1,5,HWSalad
AA N OW N UW,1,5,HWSalad
M EH D IY L,1,5,HWSalad
S L S N S,1,5,HWSalad
B OW Z L ER,1,5,HWSalad
B IY K AW R,1,5,HWSalad
IH N G UW P,1,5,HWSalad
ER AH JH UH R,1,5,HWSalad
D AW L ER JH,1,5,HWSalad
T AO N EY CH,1,5,HWSalad
ER AE F IH ZH,1,5,HWSalad
CH EH B IH P,1,5,HWSalad
EY M B L EY,1,5,HWSalad
EH R AY AH L,1,5,HWSalad
IH R ER AH S,1,5,HWSalad
N UW M AW D,1,5,HWSalad
T ER B AH TH,1,5,HWSalad
B IY M EY S,1,5,HWSalad
AH CH AH L AE,1,5,HWSalad
D ER N IY CH,1,5,HWSalad
P ER G IY TH,1,5,HWSalad
V AY ER P UW,1,5,HWSalad
AH N S IH B,1,5,HWSalad
S OW T R AW,1,5,HWSalad
ER AO T IH D,1,5,HWSalad
CH AH P AY Z,1,5,HWSalad
B L CH ER B,1,5,HWSalad
S IY D IY K,1,5,HWSalad
F AY M AY ER,1,5,HWSalad
ER L AW AH F,1,5,HWSalad
IH S L B AH,1,5,HWSalad
S ER B ER D,1,5,HWSalad
K R TH IY K,1,5,HWSalad
EH R AY L OY,1,5,HWSalad
P AO K S AH,1,5,HWSalad
IH N S AH N,1,5,HWSalad
V OW T AE D,1,5,HWSalad
SH ER D R D,1,5,HWSalad
D AA T AY B,1,5,HWSalad
AH T EH R N,1,5,HWSalad
T R F AY Z,1,5,HWSalad
K AW S M P,1,5,HWSalad
D AE TH ER S,1,5,HWSalad
T AE P AW T,1,5,HWSalad
AH JH AH CH UW,1,5,HWSalad
V IY DH EH V,1,5,HWSalad
B EH P AO N,1,5,HWSalad
D IH L EH CH,1,5,HWSalad
CH EH TH AH M,1,5,HWSalad
Y AE B AW N,1,5,HWSalad
B L AA G OW,1,5,HWSalad
AH K L IH M,1,5,HWSalad
ER L IY AH N,1,5,HWSalad
IH S P AY K,1,5,HWSalad
AY M EY B OY,1,5,HWSalad
K AO G AE S,1,5,HWSalad
HH AH TH ER M,1,5,HWSalad
T UW AA R UW,1,5,HWSalad
K AH B R L,1,5,HWSalad
HH IH Z AO G,1,5,HWSalad
N AH S IH M,1,5,HWSalad
G EY DH EH K,1,5,HWSalad
IY V AA T AH,1,5,HWSalad
HH AA D M AH,1,5,HWSalad
K L ER N UW,1,5,HWSalad
W IY N G EY,1,5,HWSalad
AE T M IY AH,1,5,HWSalad
R IH SH AE L,1,5,HWSalad
B OW B UW K,1,5,HWSalad
T AE F AA L,1,5,HWSalad
N AH N AA SH,1,5,HWSalad
ER K M F EY,1,5,HWSalad
V EY AA P IY,1,5,HWSalad
B IH T M AH,1,5,HWSalad
L ER T AH L,1,5,HWSalad
N AH S IH B,1,5,HWSalad
ER CH UW G AH,1,5,HWSalad
EH B L IH DH,1,5,HWSalad
S N G Z IY,1,5,HWSalad
AY N IH P IY,1,5,HWSalad
S K R AO R,1,5,HWSalad
AA S M IH D,1,5,HWSalad
D ER D IY N,1,5,HWSalad
S M ER SH ER,1,5,HWSalad
Y ER K AE B,1,5,HWSalad
M ER AA N AH,1,5,HWSalad
L EH N V ER,1,5,HWSalad
R EY DH ER T,1,5,HWSalad
ER JH AE F UW,1,5,HWSalad
N AE S ER G,1,5,HWSalad
S EH K AA TH,1,5,HWSalad
V ER S AY P,1,5,HWSalad
V IH K AH D,1,5,HWSalad
JH UW EH R TH,1,5,HWSalad
T AH N AA T,1,5,HWSalad
JH AH V IH ZH,1,5,HWSalad
D UW K L K,1,5,HWSalad
L ER TH IY Z,1,5,HWSalad
W IH Z EY N,1,5,HWSalad
T ER JH IH CH,1,5,HWSalad
L UW D ER G,1,5,HWSalad
EH L F T UW,1,5,HWSalad
F AE S K EY,1,5,HWSalad
AA R B AE D,1,5,HWSalad
DH EH M B OW,1,5,HWSalad
L AA N SH AH,1,5,HWSalad
AH T ER IH R,1,5,HWSalad
N AH N SH IY,1,5,HWSalad
OW P IY JH OY,1,5,HWSalad
EH S K N UW,1,5,HWSalad
IY K L F OY,1,5,HWSalad
K AH N IY S,1,5,HWSalad
ER AY L AA R,1,5,HWSalad
JH IY JH AE F,1,5,HWSalad
JH UW EH R UW,1,5,HWSalad
G R N AA SH,1,5,HWSalad
N EY G AE K,1,5,HWSalad
F IY N IY S,1,5,HWSalad
EY G IY T ER,1,5,HWSalad
ER AE Z L ER,1,5,HWSalad
L AY R OY D,1,5,HWSalad
R IH P EH NG,1,5,HWSalad
S AA G AH CH,1,5,HWSalad
F L IH R CH,1,5,HWSalad
W EH L AY F,1,5,HWSalad
F AE B IY L,1,5,HWSalad
SH AH G EH CH,1,5,HWSalad
S UW L CH IY,1,5,HWSalad
F AH K IY L,1,5,HWSalad
ER EY CH EY K,1,5,HWSalad
AE R UW S ER,1,5,HWSalad
Y ER AH K T,1,5,HWSalad
T OW T AY ER,1,5,HWSalad
CH ER AE L T,1,5,HWSalad
R UH L EH D,1,5,HWSalad
CH IY AH P T,1,5,HWSalad
D AH DH IH P,1,5,HWSalad
AY JH ER IH V,1,5,HWSalad
V IY F T AE,1,5,HWSalad
OW S N EY T,1,5,HWSalad
L AH N IH M,1,5,HWSalad
K OW G EH R,1,5,HWSalad
V EY M AY T,1,5,HWSalad
N OY IH DH IY,1,5,HWSalad
S N JH UW K,1,5,HWSalad
G UW G L D,1,5,HWSalad
AE D UH R N,1,5,HWSalad
AH N OW AH S,1,5,HWSalad
AH N D OW N,1,5,HWSalad
S AH T N AH,1,5,HWSalad
EH B AE JH OY,1,5,HWSalad
HH EY K AA NG,1,5,HWSalad
R IH DH ER K,1,5,HWSalad
S M IY AE DH,1,5,HWSalad
N AH T AH D,1,5,HWSalad
G AO N OW P,1,5,HWSalad
HH ER D W OW,1,5,HWSalad
D OY K S EY,1,5,HWSalad
W AA TH L S,1,5,HWSalad
IY N T AE V,1,5,HWSalad
L AH K AH N,1,5,HWSalad
AH S P EH V,1,5,HWSalad
R IH T S T,1,5,HWSalad
OW N V AY M,1,5,HWSalad
P UW SH EY G,1,5,HWSalad
L UH R AA P,1,5,HWSalad
K ER N OW D,1,5,HWSalad
T R P AH K,1,5,HWSalad
N AY N V IY,1,5,HWSalad
IY K AA P AE,1,5,HWSalad
AA N AY ER M,1,5,HWSalad
IH S M AW D,1,5,HWSalad
AE TH EH R AW,1,5,HWSalad
ER EY D EY F,1,5,HWSalad
T EH D ER G,1,5,HWSalad
P OW G R EY,1,5,HWSalad
D OW K AA S,1,5,HWSalad
CH AA P AY M,1,5,HWSalad
T OY IH N Z,1,5,HWSalad
B EY JH ER TH,1,5,HWSalad
Y AA CH AA Z,1,5,HWSalad
SH IY T EY CH,1,5,HWSalad
JH AA S AH TH,1,5,HWSalad
S K UW SH IY,1,5,HWSalad
SH IY AA G UW,1,5,HWSalad
CH AH N ER D,1,5,HWSalad
P AY D UW F,1,5,HWSalad
L AA L IH F,1,5,HWSalad
V EY V AA G,1,5,HWSalad
T AA R UH G,1,5,HWSalad
P EH CH AE G,1,5,HWSalad
G EY N OY S,1,5,HWSalad
R IY CH EH R,1,5,HWSalad
R AH B AE F,1,5,HWSalad
M AH B EY S,1,5,HWSalad
ER M OW P S,1,5,HWSalad
K EH Z AA T,1,5,HWSalad
S N F AO L,1,5,HWSalad
AH S OW K T,1,5,HWSalad
P OW D L AW,1,5,HWSalad
V OW L F IY,1,5,HWSalad
K R S AH NG,1,5,HWSalad
AH K L AY L,1,5,HWSalad
TH IY K EY L,1,5,HWSalad
S IH B R B,1,5,HWSalad
T ER EH K ER,1,5,HWSalad
K Y UH SH UW,1,5,HWSalad
D IH B EH L,1,5,HWSalad
ER S L F ER,1,5,HWSalad
