NumFeatures,Word,LenWord
3496,R IY IH T ER EY SH AH N,9
1760,R IH JH EH K T,6
1760,R IY JH EH K T,6
2600,R IH JH EH K SH AH N,8
2600,R IY JH EH K SH AH N,8
1384,R IH JH OY S,5
1321,R IY JH OY N,5
2176,R IH JH OY N D ER,7
2176,R IY JH OY N D ER,7
3168,R IH JH UW V AH N EY T,9
4120,R IH JH UW V AH N EY SH AH N,11
2456,R IY K IH N D AH L,8
1454,R IY L AE P S,6
1344,R IH L EY T,5
1344,R IY L EY T,5
2368,R IH L EY T IH D,7
2368,R IY L EY T AH D,7
2368,R IY L EY T IH D,7
2296,R IY L EY SH AH N,7
3136,R IY L EY SH AH N AH L,9
2224,R EH L AH T IH V,7
3816,R EH L AH T IH V IH Z AH M,11
4400,R EH L AH T IH V IH S T IH K,12
3520,R EH L AH T IH V AH T IY,10
1454,R IH L AE K S,6
1454,R IY L AE K S,6
3318,R IY L AE K S EY SH AH N,10
888,R IY L EY,4
1344,R IY L IY S,5
2000,R EH L AH G EY T,7
1728,R IH L EH N T,6
2392,R EH L AH V AH N S,8
2848,R EH L AH V AH N S IY,9
2392,R EH L AH V AH N T,8
3536,R IY L AY AH B IH L AH T IY,11
1896,R IH L AY AH N S,7
1896,R IY L AY AH N S,7
1896,R IH L AY AH N T,7
1896,R IY L AY AH N T,7
1216,R EH L IH K,5
1216,R IH L IY F,5
1216,R IY L IY F,5
1216,R IH L IY V,5
1216,R IY L IY V,5
2296,R IH L IH JH AH N,7
2296,R IY L IH JH AH N,7
2368,R IH L IH JH AH S,7
2368,R IY L IH JH AH S,7
2410,R IH L IH NG K W IH SH,9
2410,R IY L IH NG K W IH SH,9
1344,R EH L IH SH,5
2888,R IH L AH K T AH N S,9
2888,R IY L AH K T AH N S,9
2888,R IH L AH K T AH N T,9
2888,R IY L AH K T AH N T,9
944,R IH M EY N,5
944,R IY M EY N,5
1848,R IH M EY N D ER,7
1848,R IY M EY N D ER,7
1261,R IH M AE N D,6
1172,R IH M AA R K,6
1172,R IY M AA R K,6
2488,R IH M AA R K AH B AH L,10
2488,R IY M AA R K AH B AH L,10
1680,R IY M EH R IH JH,7
1280,R IY M EH R IY,6
2456,R IH M IY D IY AH L,8
1504,R EH M AH D IY,6
1336,R IH M EH M B ER,7
1336,R IY M EH M B ER,7
2356,R IY M EH M B R AH N S,10
1130,R IY M AY N D,6
1586,R IY M AY N D ER,7
1848,R EH M AH N IH S,7
3248,R EH M AH N IH S AH N S,10
3248,R EH M AH N IH S AH N T,10
992,R IY M IH S,5
1944,R IY M IH SH AH N,7
992,R IY M IH T,5
2392,R IY M IH T AH N S,8
2392,R AH M IH T AH N S,8
1744,R EH M N AH N T,7
1944,R IY M AA D AH L,7
1398,R IH M AO R S,6
1080,R IH M OW T,5
1080,R IY M OW T,5
1742,R IH M UW V AH L,7
972,R IY M UW V,5
3656,R IH M Y UW N ER EY SH AH N,11
3584,R IY M Y UW N ER AH T IH V,11
2744,R EH N AH S AA N S,8
1280,R IY N AH L,5
1152,R IY N EY M,5
1344,R EH N D ER,5
2150,R AA N D IH V UW,7
2808,R EH N D IH SH AH N,8
2000,R EH N AH G EY D,7
1216,R IH N IH G,5
1344,R EH N AH T,5
1406,R IH N AW N S,6
2000,R EH N AH V EY T,7
2952,R EH N AH V EY SH AH N,9
2512,R EH N AH V EY T ER,8
1056,R IH N AW N,5
888,R EH N T,4
1784,R EH N T AH L,6
4160,R IH N AH N S IY EY SH AH N,11
384,R EH P,3
4288,R EH P R IY Z EH T AH T IH V,12
1560,R IY P EY N T,6
1056,R IH P EH R,5
2632,R EH P ER EY SH AH N,8
1680,R EH P ER T IY,6
2832,R IY P EY T R IY EY T,9
3784,R IY P EY T R IY EY SH AH N,11
1112,R IH P IY L,5
1112,R IY P IY L,5
1168,R IH P IY T,5
1168,R IY P IY T,5
2192,R IH P IY T IH D,7
2192,R IY P IY T AH D,7
2192,R IY P IY T IH D,7
1680,R IH P IY T ER,6
1112,R IH P EH L,5
2400,R IH P EH L AH N T,8
1560,R IH P EH N T,6
2904,R IH P EH N T AH N S,9
2904,R IH P EH N T AH N T,9
2792,R IY P ER K AH SH AH N,9
2984,R IY P R AH K AH SH AH N,10
2384,R EH P ER T W AA R,8
2592,R EH P ER T AO R IY,8
3144,R EH P AH T IH SH AH N,9
3216,R EH P AH T IH SH AH S,9
3072,R IH P EH T IH T IH V,9
1520,R IY P L EY S,6
1232,ER P L EY S,5
2360,R IY P L EH N IH SH,8
1520,R IY P L IY T,6
1776,R EH P L IH K AH,7
2176,R EH P L AH K EY T,8
966,R IH P L AY,5
966,R IY P L AY,5
1572,R IY P AO R T,6
1572,R IH P AO R T,6
2484,R IH P AO R T IH JH,8
1272,R IY P OW Z,5
3616,R IY P AA Z AH T AO R IY,10
2192,R IY P AH Z EH S,7
3144,R IY P AH Z EH SH AH N,9
3976,R EH P R IH HH EH N S AH B AH L,13
2760,R EH P R AH Z EH N T,9
2760,R EH P R IH Z EH N T,9
4680,R EH P R AH Z EH N T EY SH AH N,13
5520,R EH P R AH Z AH N T EY SH AH N AH L,15
4608,R EH P R AH Z EH N T AH T IH V,13
4608,R EH P R IH Z EH N T AH T IH V,13
1360,R IY P R EH S,6
2312,R IY P R EH SH AH N,8
2240,R IY P R EH S IH V,8
1248,R IY P R IY V,6
2125,R EH P R AH M AE N D,9
1752,R IY P R IH N T,7
2016,R IY P R AY Z AH L,8
1176,R IH P R AY Z,6
1360,R IH P R IY Z,6
1452,R IY P R OW CH,6
2520,R IY P R AH D UW S,8
3464,R IY P R AH D AH K SH AH N,11
3392,R IY P R AH D AH K T IH V,11
1386,R EH P T AY L,6
2616,R EH P T IH L Y AH N,9
2064,R IY P AH B L IH K,8
2792,R IH P AH B L IH K AH N,10
2792,R IY P AH B L AH K AH N,10
2792,R IY P AH B L IH K AH N,10
4504,R IH P AH B L IH K AH N IH Z AH M,14
3044,R IY P Y UW D IY EY T,9
3996,R IH P Y UW D IY EY SH AH N,11
2576,R IH P AH G N AH N T,9
2576,R IY P AH G N AH N T,9
1560,R IY P AH L S,6
2384,R IY P AH L S IH V,8
2968,R EH P Y AH T AH B AH L,10
3336,R EH P Y AH T EY SH AH N,10
1452,R IY P Y UW T,6
2532,R IH P Y UW T IH D,8
2532,R IY P Y UW T AH D,8
2532,R IY P Y UW T IH D,8
2032,R IH K W EH S T,7
2032,R IY K W EH S T,7
1816,R EH K W IY AH M,7
1308,R IY K W AY ER,6
1212,R IY K W AY R,6
1308,R IH K W AY ER,6
2544,R EH K W AH Z AH T,8
3496,R EH K W AH Z IH SH AH N,10
1896,R IH S IH N D,6
1896,R IY S IH N D,6
1482,R EH S K Y UW,6
1520,R IY S ER CH,5
2946,R IH Z EH M B L AH N S,10
2946,R IY Z EH M B L AH N S,10
2136,R IH Z EH M B AH L,8
2136,R IY Z EH M B AH L,8
1896,R IH Z EH N T,6
1896,R IY Z EH N T,6
3112,R EH Z ER V EY SH AH N,9
1376,R IH Z ER V,5
1376,R IY Z ER V,5
2672,R IH Z ER V IH S T,8
2384,R EH Z ER V W AA R,8
2472,R IY S EH T AH L,7
3760,R IY S EH T AH L M AH N T,11
1248,R IH Z AY D,5
1248,R IY Z AY D,5
2920,R EH Z IH D AH N S,8
3376,R EH Z IH D AH N S IY,9
2920,R EH Z IH D AH N T,8
3816,R EH Z IH D EH N CH AH L,10
3168,R IH Z IH JH UW AH L,8
2104,R EH Z AH D UW,6
1194,R IH Z AY N,5
1194,R IY Z AY N,5
1194,R IY S AY N,5
3464,R EH Z IH G N EY SH AH N,10
3240,R IH Z IH L IY AH N S,9
2904,R IH Z IH L Y AH N S,9
3360,R IH Z IH L Y AH N S IY,10
2904,R IH Z IH L Y AH N T,9
1448,R EH Z AH N,5
1448,R EH Z IH N,5
2032,R IH Z IH S T,6
2032,R IY Z IH S T,6
3432,R IH Z IH S T AH N S,9
3432,R IY Z IH S T AH N S,9
3432,R IH Z IH S T AH N T,9
3432,R IY Z IH S T AH N T,9
2472,R EH Z AH L UW T,7
3480,R EH Z AH L UW SH AH N,9
1770,R IY Z AA L V,6
2736,R EH Z AH N AH N S,8
2736,R EH Z AH N AH N T,8
2352,R EH Z AH N EY T,7
1920,R IH Z AO R T,6
1920,R IY Z AO R T,6
1920,R IY S AO R T,6
1544,R IY S AW N D,6
1544,R IY Z AW N D,6
1920,R IY S AO R S,6
1920,R IH S P EH K T,7
1920,R IY S P EH K T,7
4832,R IY S P EH K T AH B IH L IH T IY,14
2688,R IH S P EH K T IH V,9
2688,R IY S P EH K T IH V,9
3112,R EH S P ER EY SH AH N,9
2672,R EH S P ER EY T ER,8
3584,R EH S P ER AH T AO R IY,10
1648,R EH S P IH T,6
3728,R IY S P L EH N D AH N T,11
2040,R IH S P AA N D,7
2040,R IY S P AA N D,7
3384,R IH S P AA N D AH N T,10
2040,R IH S P AA N S,7
2040,R IY S P AA N S,7
5008,R IY S P AA N S AH B IH L AH T IY,14
3592,R IY S P AA N S AH B AH L,11
2864,R IH S P AA N S IH V,9
1008,R EH S T,4
2920,R EH S T ER AA N T,8
2552,R EH S T R AA N T,8
3056,R EH S T ER AH T ER,8
2672,R EH S T R AH T ER,8
4200,R EH S T IH T UW SH AH N,10
1888,R EH S T IH V,6
1888,R IY S T AA K,6
3496,R EH S T ER EY SH AH N,9
3712,R AH S T AO R AH T IH V,10
2006,R IH S T AO R,6
2104,R IY S T R EY N,7
2552,R IH S T R EY N T,8
2552,R IY S T R EY N T,8
2432,R IY S T R IH K T,8
3344,R IY S T R IH K T AH D,10
3344,R IY S T R IH K T IH D,10
3272,R IY S T R IH K SH AH N,10
3200,R IY S T R IH K T IH V,10
2832,R IY S T R AH K CH ER,9
1896,R IH Z AH L T,6
1896,R IY Z AH L T,6
3240,R IY Z AH L T AH N T,9
1413,R IH Z UW M,5
1413,R IY Z UW M,5
1624,R EH Z AH M EY,6
2632,R IH Z AH M P SH AH N,9
2632,R IY Z AH M P SH AH N,9
2408,R IH Z AH M SH AH N,8
2408,R IY Z AH M SH AH N,8
2160,R IY S ER F AH S,7
2920,R IY S ER JH AH N S,8
2920,R IH S ER JH AH N T,8
2920,R IY S ER JH AH N T,8
2272,R EH Z ER EH K T,7
3112,R EH Z ER EH K SH AH N,9
3568,R IH S AH S IH T EY T,9
3568,R IY S AH S IH T EY T,9
4520,R IH S AH S IH T EY SH AH N,11
496,R EH T,3
1448,R IY T EY L,5
1896,R IY T EY L ER,6
1448,R IH T EY N,5
1448,R IY T EY N,5
1376,R IY T EY K,5
2688,R IH T AE L IY EY T,8
2688,R IY T AE L IY EY T,8
3640,R IY T AE L IY EY SH AH N,10
3774,R IY T AE L Y AH T AO R IY,11
1760,R IH T AA R D,6
1760,R IY T AA R D,6
3624,R IY T AA R D EY SH AH N,10
2672,R IH T AA R D IH D,8
2672,R IY T AA R D AH D,8
2672,R IY T AA R D IH D,8
1448,R IY T EH L,5
2792,R IY T EH N SH AH N,8
2920,R EH T IH S AH N S,8
2920,R EH T IH S AH N T,8
1896,R EH T AH N AH,6
1959,R EH T AH N UW,6
1140,R IH T AY R,5
1140,R IY T AY R,5
1248,R IY T AY ER,5
1648,R IY T AY ER D,6
1575,R IY T UW L,5
1920,R IY T AO R T,6
1788,R IY T R AE K T,7
2628,R IY T R AE K SH AH N,9
1648,R IY T R EH D,6
1648,R IY T R IY T,6
1784,R IY T R AY AH L,7
3612,R EH T R AH B Y UW SH AH N,11
2264,R IH T R IY V AH L,8
2264,R IY T R IY V AH L,8
1536,R IH T R IY V,6
1536,R IY T R IY V,6
3156,R EH T R OW AE K T IH V,10
2512,R EH T R AH G R EY D,9
3072,R EH T R AH S P EH K T,10
3840,R EH T R AH S P EH K T IH V,12
1448,R IH T ER N,5
1448,R IY T ER N,5
384,R EH V,3
1122,R IY V AE M P,6
1112,R IH V IY L,5
1112,R IY V IY L,5
1112,R EH V AH L,5
2968,R EH V AH L EY SH AH N,9
1776,R EH V AH L R IY,7
1560,R IY V EH N JH,6
1623,R EH V AH N UW,6
1824,R EH V AH N Y UW,7
2352,R IH V ER B ER AH T,8
2352,R IH V ER B ER EY T,8
3304,R IY V ER B ER EY SH AH N,10
1056,R IH V IH R,5
2056,R EH V ER AH N S,7
2056,R EH V ER AH N D,7
1752,R EH V R AH N D,7
2056,R EH V ER AH N T,7
2952,R EH V ER EH N CH AH L,9
2952,R EH V ER EH N SH AH L,9
1168,R EH V ER IY,5
2120,R IH V ER S AH L,7
2120,R IY V ER S AH L,7
1168,R IH V ER S,5
1168,R IY V ER S,5
2776,R IH V ER S AH B AH L,9
2776,R IY V ER S AH B AH L,9
2120,R IH V ER ZH AH N,7
1002,R IY V Y UW,5
918,R IY V AY L,5
960,R IH V AY Z,5
960,R IY V AY Z,5
2120,R IY V IH ZH AH N,7
3832,R IY V IH ZH AH N IH Z AH M,11
3536,R IY V IH ZH AH N IH S T,10
1520,R IH V AY V AH L,7
1520,R IY V AY V AH L,7
2936,R IY V AY V AH L IH S T,10
876,R IH V AY V,5
876,R IY V AY V,5
2792,R EH V AH K EY SH AH N,9
1146,R IH V OW K,5
1146,R IY V OW K,5
1706,R IH V OW L T,6
1706,R IY V OW L T,6
3144,R EH V AH L UW SH AH N,9
4304,R EH V AH L UW SH AH N EH R IY,12
3808,R EH V AH L UW SH AH N AY Z,11
1434,R IY V AA L V,6
1776,R IH V AA L V ER,7
1002,R IH V Y UW,5
2456,R IH V AH L SH AH N,8
2456,R IY V AH L SH AH N,8
1746,R IY W AO R D,6
1104,R IY W AY ER,5
768,R EH K S,4
2342,R AE P S AH D AY Z,8
2102,R AE P S AH D IY,7
496,R IY AH,3
1520,R IY S AH S,5
1888,R EH T ER IH K,6
2936,R IH T AO R IH K AH L,9
2984,R EH T ER IH SH AH N,8
1799,R UW M AE T IH K,7
2900,R UW M AH T IH Z AH M,9
1956,R UW M AH T OY D,7
330,R AY N,3
2672,R AY N AA S ER AH S,8
1161,R AY Z OW M,5
4094,R OW D AH D EH N D R AH N,11
1422,R UW B AA R B,6
246,R AY M,3
1304,R IH DH AH M,5
1360,R IH DH M IH K,6
384,R IH B,3
1380,R AY B AA L D,6
2092,R AY B AA L D R IY,8
1112,R IH B AH N,5
372,R AY S,3
496,R IH CH,3
384,R IH K,3
1680,R IH K AH T IY,6
1680,R IH K AH SH EY,6
1896,R IH D AH N S,6
1448,R IH D AH N,5
1448,R IH D AH L,5
372,R AY D,3
496,R IH JH,3
2381,R IH D AH K Y UW L,8
3200,R IH D IH K Y AH L AH S,10
1648,R IY Z L IH NG,6
288,R AY F,3
384,R IH F,3
1112,R IH F AH L,5
932,R AY F AH L,5
768,R IH F T,4
384,R IH G,3
372,R AY T,3
1284,R AY CH AH S,5
1796,R AY T IH S T,6
1520,R IH JH AH D,5
1520,R IH JH IH D,5
3056,R IH JH IH D AH T IY,8
1680,R IH G ER AH S,6
330,R AY L,3
440,R IH L,3
328,R IH M,3
680,R AY N D,4
328,R IH NG,3
558,R IH NG K,4
888,R IH N S,4
772,R AY AH T,4
1796,R AY AH T AH S,6
384,R IH P,3
288,R AY P,3
932,R AY P AH N,5
1840,R IH P OW S T,6
1112,R IH P AH L,5
372,R AY Z,3
864,R IH S K,4
1248,R IH S K EY,5
372,R AY T,3
2144,R IH CH UW AH L,6
4440,R IH CH UW AH L IH S T IH K,11
932,R AY V AH L,5
768,R IH V ER,4
1168,R IH V AH T,5
1920,R IH V IY EH R AH,7
558,R OW CH,3
558,R OW D,3
369,R OW M,3
495,R OW N,3
432,R AO R,3
1126,R OW S T,4
384,R AA B,3
768,R AA B ER,4
1168,R AA B ER IY,5
432,R OW B,3
1112,R AA B AH N,5
1112,R AA B IH N,5
1258,R OW B AA T,5
1770,R OW B AH S T,6
384,R AA K,3
384,R AA K,3
768,R AA K ER,4
1168,R AA K AH T,5
496,R AA D,3
2014,R OW D AH N T,6
108,R OW,2
1008,R AA JH ER,4
432,R OW G,3
495,R OW L,3
495,R OW L,3
1020,R OW M AH N,5
1332,R OW M AE N S,6
1332,R OW M AE N S,6
2292,R OW M AH N EH S K,8
1924,R OW M EY N IY AH,7
2364,R OW M EY N IY AH N,8
2156,R OW M AE N T IH K,8
4132,R OW M AE N T AH S IH Z AH M,12
3052,R OW M AE N T AH S AY Z,10
1392,R AA M AH N IY,6
1468,R OW M AH N IY,6
369,R OW M,3
558,R AA M P,4
440,R AA N,3
558,R UW D,3
432,R UW F,3
432,R UH F,3
432,R UH K,3
858,R UH K IY,4
369,R UW M,3
1126,R UW S T,4
1638,R UW S T ER,5
558,R UW T,3
1638,R UW T AH D,5
1638,R UW T IH D,5
432,R OW P,3
1638,R OW Z ER IY,5
558,R OW Z,3
2150,R OW Z IY AH T,6
1520,R AH S EH T,5
1448,R AA Z AH N,5
1520,R AA S T ER,5
1992,R AA S T R AH M,7
1126,R OW Z IY,4
496,R AA T,3
1126,R OW T AH,4
1638,R OW T ER IY,5
1638,R OW T EY T,5
2590,R OW T EY SH AH N,7
558,R OW T,3
2662,R OW T IH S ER IY,7
1126,R OW T ER,4
1448,R AA T AH N,5
1008,R AA T ER,4
2014,R OW T AH N D,6
2470,R OW T AH N D AH,7
1202,R UW B AH L,5
558,R UW ZH,3
384,R AH F,3
1448,R UW L EH T,5
680,R AW N D,4
372,R AW S,3
372,R AW Z,3
372,R AW T,3
558,R UW T,3
372,R AW T,3
1566,R UW T IY N,5
108,R UW,2
432,R OW V,3
858,R OW V ER,4
108,R OW,2
1046,R OW AH N,4
772,R AW D IY,4
84,R OY,2
826,R OY AH L,4
2242,R OY AH L IH S T,7
1730,R OY AH L T IY,6
384,R AH B,3
768,R AH B ER,4
1440,R AH B ER AY Z,6
1168,R AH B ER IY,5
1168,R AH B IH SH,5
1112,R AH B AH L,5
1650,R UW B EH L AH,6
1971,R UW B IH K AO N,7
1326,R UW B R IH K,6
858,R UW B IY,4
384,R AH K,3
1008,R AH D ER,4
1008,R AH D IY,4
558,R UW D,3
1494,R UW D L IY,5
3454,R UW D AH M EH N T ER IY,10
108,R UW,2
384,R AH F,3
1112,R AH F AH L,5
384,R AH G,3
960,R AH G B IY,5
1168,R AH G AH D,5
1046,R UW AH N,4
1046,R UW IH N,4
1950,R UW AH N AH S,6
495,R UW L,3
328,R AH M,3
1160,R AH M B AH L,6
2308,R UW M AH N AH N T,8
1924,R UW M IH N EY T,7
2876,R UW M IH N EY SH AH N,9
992,R AH M IH JH,5
648,R AH M IY,4
558,R AH M P,4
1160,R AH M P AH L,6
440,R AH N,3
495,R UW N,3
328,R AH NG,3
888,R AH N IY,4
858,R UW P IY,4
1038,R UW P AY AH,5
1168,R AH P CH ER,5
1202,R UH R AH L,5
3114,R UH R AH T EY N IY AH,9
558,R UW Z,3
496,R AH SH,3
864,R AH S K,4
1520,R AH S IH T,5
1008,R AH SH AH,4
1448,R AH SH AH N,5
1008,R AH S T,4
1888,R AH S T IH K,6
1448,R AH S AH L,5
1520,R AH S T IY,5
496,R AH T,3
1950,R UW AA N D AH,6
72,R AY,2
128,EH S,2
880,S AA B AH,4
1176,S AE B AH TH,5
2728,S AH B AE T IH K AH L,9
1224,S EY B AH L,5
2200,S AE B AH T AA ZH,7
1688,S AE B AH T ER,6
1072,S AA B R AH,5
880,S EY B ER,4
434,S AE K,3
1616,S AE K ER AH N,6
1394,S AE K ER AY N,6
1016,S AE SH EY,4
434,S AE K,3
2276,S AE K R AH M AH N T,9
3172,S AE K R AH M AH N T AH L,11
1472,S EY K R AH D,6
1472,S EY K R IH D,6
1844,S AE K R AH F AY S,8
3004,S AE K R AH F IH SH AH L,10
2228,S AE K R AH L AH JH,8
3252,S AE K R AH L EH JH IH S,10
2682,S AE K R OW S AE NG K T,10
560,S AE D,3
1456,S AE D AH N,5
1456,S AE D AH L,5
1904,S AE D AH L ER,6
1400,S AE D L ER,5
2472,S EY D IH Z AH M,7
2176,S EY D AH S T,6
3056,S AH D IH S T IH K,8
1552,S AH F AA R IY,6
496,S EY F,3
1176,S EY F L IY,5
1280,S EY F T IY,5
1324,S AE F R AH N,6
434,S AE G,3
880,S AA G AH,4
640,S EY JH,3
934,S EY G OW,4
568,S EY L,3
1016,S EY L ER,4
1016,S EY N T,4
1984,S EY N T IH D,6
496,S EY K,3
1280,S AH L AA M,5
2072,S EY L AH B AH L,7
2496,S AH L EY SH AH S,7
1352,S AE L AH D,5
2549,S AE L AH M AE N D ER,9
1600,S AH L AA M IY,6
1864,S AE L ER IY D,6
1352,S AE L ER IY,5
568,S EY L,3
2360,S EY L IY AH N T,7
2024,S EY L Y AH N T,7
1408,S AH L IY N,5
2824,S AH L IH N AH T IY,8
1436,S AH L AY V AH,6
2008,S AE L AH V EY T,7
896,S AE L IY,4
952,S AE M AH N,5
2597,S AE L M AH N EH L AH,9
1408,S AH L AA N,5
1520,S AH L UW N,5
1136,S AO L T,4
1592,S AO L T IY,5
2790,S AE L Y AH T EH R IY,9
1592,S AH L UW T,5
1526,S AE L V AH JH,6
1526,S AE L V IH JH,6
2478,S AE L V EY SH AH N,8
496,S AA V,3
1526,S AE L V IY AH,6
1174,S AE L V OW,5
2728,S AH M EH R IH T AH N,9
912,S AA M B AH,5
424,S EY M,3
1176,S AH M OW AH,5
1664,S AH M OW AH N,6
1099,S AE M P AE N,6
1178,S AE M P AH L,6
1148,S AE M P L ER,6
904,S AE M ER AY,5
4010,S AE NG K T AH F AH K EY SH AH N,13
1878,S AE NG K T AH F AY,8
3693,S AE NG K T AH M OW N IY AH S,12
1674,S AE NG K SH AH N,7
2258,S AE NG K T IH T IY,8
2658,S AE NG K CH UW EH R IY,9
1530,S AE NG K T AH M,7
896,S AE N D,4
1792,S AE N D AH L,6
1352,S AE N D ER,5
2192,S AE N D W IH CH,7
568,S EY N,3
1540,S AE NG G W IH N,7
2616,S AE N IH T EH R IY,8
3328,S AE N AH T EY SH AH N,9
3328,S AE N IH T EY SH AH N,9
1864,S AE N AH T IY,6
896,S AE N Z,4
2200,S AE N S K R IH T,8
434,S AE P,3
776,S AE P ER,4
2000,S EH R AH W AA K,7
2132,S AA R K AE Z AH M,8
2716,S AA R K AE S T IH K,9
2816,S AA R K AA F AH G AH S,10
1720,S AA R D IY N,6
2496,S AA R D AA N IH K,8
880,S AA R JH,4
880,S AA R IY,4
1045,S ER AO NG,4
3016,S AA R T AO R IY AH L,9
560,S AE SH,3
560,S AE S,3
2268,S AE S AH F R AE S,8
1016,S AE S IY,4
1592,S EY T AH N,5
2192,S AH T AE N IH K,7
3304,S EY T AH N IH Z AH M,9
3008,S EY T AH N IH S T,8
640,S EY T,3
2120,S AE T AH L AY T,7
1456,S AE T AH N,5
2192,S AH T IH R IH K,7
2920,S AH T IH R AH K AH L,9
2920,S AH T IH R IH K AH L,9
2552,S AE T ER AH S T,7
1768,S AE T ER AY Z,6
3660,S AE T AH S F AE K SH AH N,11
3660,S AE T IH S F AE K SH AH N,11
3492,S AE T AH S F AE K T R IY,11
3732,S AE T IH S F AE K T ER IY,11
2172,S AE T AH S F AY,7
2172,S AE T IH S F AY,7
2040,S AE CH ER EY T,6
2992,S AE CH ER EY SH AH N,8
2040,S AE T ER D IY,6
1456,S AE T ER N,5
720,S AO S,3
1288,S AO S ER,4
1288,S AO S IY,4
1560,S AW ER K R AW T,7
1136,S AO N AH,4
1592,S AO N T ER,5
1800,S AO S AH JH,5
1800,S AO S IH JH,5
1288,S AO T EY,4
1176,S AE V AH JH,5
1176,S AE V IH JH,5
1526,S AH V AE N AH,6
496,S EY V,3
826,S AH V OY,4
776,S AE V IY,4
144,S AO,2
984,S AO Y ER,4
560,S OY ER,3
776,S AE K S,4
1616,S AE K S AH N,6
2369,S AE K S AH F OW N,8
3834,S AE K S AH F OW N IH S T,11
128,S EY,2
678,S K AE B,4
1812,S K AE F AH L D,7
1418,S K AO L D,5
824,S K EY L,4
1700,S K AE L Y AH N,7
1454,S K AE L AH P,6
1014,S K AE L P,5
1700,S K AE L P AH L,7
1092,S K AE M P ER,6
727,S K AE N,4
2022,S K AE N D AH L,7
2686,S K AE N D AH L AY Z,9
2926,S K AE N D AH L AH S,9
3582,S K AE N D IH N EY V IY AH,11
4022,S K AE N D IH N EY V IY AH N,12
1126,S K AE N T,5
1582,S K AE N T IY,6
2016,S K AE P Y AH L AH,8
768,S K AA R,4
1152,S K EH R S,5
768,S K EH R,4
1044,S K AA R F,5
1904,S K AA R L AH T,7
1044,S K AA R P,5
1152,S K EH R IY,5
4360,S K AE T AH L AO JH AH K AH L,12
1232,S K AE T ER,5
1744,S K AE T ER D,6
1812,S K AE V AH N JH,7
2268,S K AE V AH N JH ER,8
2184,S IH N EH R IY OW,7
568,S IY N,3
1344,S IY N IH K,5
1016,S EH N T,4
1280,S EH P T ER,5
1552,S K EH P T ER,6
1959,S K EH JH UW L,6
2112,S K IH M AE T IH K,8
712,S K IY M,4
1688,S K IH Z AH M,6
4096,S K IH T S AH F R IY N IY AH,12
3216,SH IH Z AH F R EH N IH K,10
1272,S K AA L ER,5
2944,S K AH L AE S T IH K,9
921,S K UW L,4
1418,S K UW N ER,5
1272,S AY AH N S,5
2768,S AY AH N T IH F IH K,9
2752,S AY AH N T IH S T,8
3584,S AY AH N T AA L AH JH IY,10
2360,S IH N T IH L AH,7
824,S AY AH N,4
1152,S IH Z ER,4
2952,S K L ER OW S AH S,8
858,S K AO F,4
1418,S K OW L D,5
1272,S K AA N S,5
921,S K OW N,4
858,S K UW P,4
984,S K UW T,4
1552,S K UW T ER,5
858,S K OW P,4
1284,S K AO R CH,5
858,S K AO R,4
1224,S K AO R N,5
2304,S K AO R P IY AH N,8
880,S K AA T,4
880,S K AA CH,4
1904,S K AA T IH SH,6
2036,S K AW N D R AH L,8
672,S K AW ER,4
588,S K AW R,4
880,S K ER JH,4
672,S K AW T,4
372,S K AW,3
630,S K AW L,4
1568,S K R AE B AH L,7
1526,S K R AE G L IY,7
1640,S K R AE M B AH L,8
882,S K R AE P,5
960,S K R EY P,5
980,S K R AE CH,5
1101,S K R AO L,5
1598,S K R AO N IY,6
904,S K R IY M,5
1072,S K R IY CH,5
1072,S K R IY D,5
1016,S K R IY N,5
714,S K R UW,4
1688,S K R IH B AH L,7
804,S K R AY B,5
1568,S K R IH M IH JH,7
1134,S K R IH M P,6
960,S K R IH P,5
1344,S K R IH P T,6
2256,S K R IH P T IH D,8
2696,S K R IH P CH ER AH L,9
1744,S K R IH P CH ER,7
1101,S K R OW L,5
1164,S K R UW JH,5
1196,S K R AW N JH,6
960,S K R AH B,5
1344,S K R AH B IY,6
1344,S K R AH F IY,6
1464,S K R AH N CH,6
1808,S K R UW P AH L,7
2892,S K R UW P Y AH L AH S,10
2836,S K R UW T AH N AY Z,9
2620,S K R UW T AH N IY,8
1284,S K UW B AH,5
880,S K AH D,4
768,S K AH F,4
1496,S K AH F AH L,6
824,S K AH L,4
1832,S K AH L Y AH N,7
1488,S K AH L P T,6
1888,S K AH L P T ER,7
2840,S K AH L P CH ER AH L,9
1888,S K AH L P CH ER,7
712,S K AH M,4
1152,S K AH P ER,5
2224,S K ER AH L AH S,7
880,S K ER IY,4
1832,S K AH T AH L,6
1016,S IH L AH,4
128,S EY,2
128,S IY,2
568,S IY L,3
424,S IY M,3
744,S IY M IY,4
1528,S EY AA N S,5
496,S IH R,3
640,S ER CH,3
1592,S IY Z AH N,5
3096,S IY Z AH N AH B AH L,9
2432,S IY Z AH N AH L,7
640,S IY T,3
1912,S IY AE T AH L,6
496,S EH K,3
1664,S IH S IY D,5
2616,S IH S EH SH AH N,7
4032,S IH S EH SH AH N IH S T,10
1738,S AH K L UW D,6
2818,S IH K L UW D IH D,8
2746,S IH K L UW ZH AH N,8
1672,S EH K AH N D,6
1224,S EH K AH N,5
